"","mean","sd","0.025quant","0.5quant","0.975quant","mode"
"fitted.Predictor.00211",0.129846065830236,0.0136341064241747,0.104251082007588,0.1294509094767,0.157786690889272,0.128752444628641
"fitted.Predictor.00212",0.0240167626917882,0.00295040279281467,0.0187326564211758,0.0238424459252776,0.0303002399300825,0.0235054296891933
"fitted.Predictor.00213",0.0310990520318203,0.00246388519166122,0.0265401732297033,0.0310049778349522,0.0361946256170218,0.0308176064006571
"fitted.Predictor.00214",0.0236497696696048,0.00215121794710774,0.0197065949794289,0.0235549251738534,0.0281340050195751,0.0233662605023378
"fitted.Predictor.00215",0.0175628235414956,0.00322671347471688,0.0120789180032834,0.0172740877418408,0.0246991127834444,0.016722159603546
"fitted.Predictor.00216",0.045612160542321,0.00537716893767933,0.0358621151159708,0.0453369397970416,0.0569321467778118,0.0447960495010567
"fitted.Predictor.00217",0.0432490750013339,0.00577204993763875,0.0328024538546594,0.0429505806068887,0.0554077979754648,0.0423719223485727
"fitted.Predictor.00218",0.0363020572688619,0.00251204172250425,0.0316175615897891,0.0362186973925571,0.0414622712430765,0.0360524808105046
"fitted.Predictor.00219",0.0545632827642549,0.0042169248571042,0.0467378148017398,0.0544102446236978,0.0632617806980259,0.0541051252785464
"fitted.Predictor.00220",0.027672137996868,0.00265349695592402,0.0228252806337021,0.0275493504185805,0.0332193645849739,0.027305173131545
"fitted.Predictor.00221",0.103178576159089,0.0129584088777029,0.0792620179718304,0.102678825599212,0.129941779987961,0.101683936265508
"fitted.Predictor.00222",0.0270687818665731,0.00399074787784017,0.0199447247389234,0.0268287975421095,0.0355676860724625,0.0263618527224456
"fitted.Predictor.00223",0.0142600576411942,0.00225634723077467,0.010337955318911,0.0140883577052286,0.019161277909385,0.0137507102177979
"fitted.Predictor.00224",0.0629555153640577,0.00785380996661718,0.0489946101704003,0.0624369940045278,0.0798666166518352,0.0614466116176934
"fitted.Predictor.00225",0.004993108296124,0.00124826388611172,0.00297691558644998,0.00484805556591659,0.00783943200088886,0.00457056879747538
"fitted.Predictor.00226",0.0178208291108913,0.00183752781706522,0.0144226679921306,0.0177468215269874,0.0216505810516542,0.0176131310357812
"fitted.Predictor.00227",0.0451779924059891,0.00515504261979545,0.0356699994395034,0.0449671815110012,0.055906938165053,0.0445763686222118
"fitted.Predictor.00228",0.0177725828195562,0.00201505058223315,0.0140548398558395,0.0176913906626614,0.0219609410795057,0.0175382775615148
"fitted.Predictor.00229",0.0978431682108442,0.00886284828404781,0.0814995959492459,0.0974867793256311,0.116218772381999,0.096775322769135
"fitted.Predictor.00230",0.024004078088241,0.0030450436220268,0.0185760714388458,0.0238086865598389,0.0305529121745724,0.0234448509221361
"fitted.Predictor.00231",0.0152617682753897,0.00257504138133856,0.0108721367425319,0.0150343046498141,0.0209557487505636,0.0146035544226471
"fitted.Predictor.00232",0.0258365741688776,0.00271480299304441,0.0209135515669738,0.0256987349476726,0.0315457238889803,0.0254250214225318
"fitted.Predictor.00233",0.0172127795449554,0.00188157315430777,0.0138143135260268,0.0171126332944111,0.0211824884000741,0.0169139930675083
"fitted.Predictor.00234",0.00961704746385961,0.00195013826890367,0.00634086744230955,0.00943099904490234,0.0139543679403195,0.00906941048638065
"fitted.Predictor.00235",0.0319940888577458,0.00478613735993781,0.0236446377141437,0.0316335596495446,0.0424012012055717,0.0309409866434938
"fitted.Predictor.00236",0.0252701306822528,0.00417956654528599,0.0180946973161753,0.0249189276066346,0.0344572104203048,0.0242509821576872
"fitted.Predictor.00237",0.0256440528742929,0.00204621061415818,0.0218609263063317,0.0255649060678387,0.0298787115931043,0.0254073039043784
"fitted.Predictor.00238",0.0153905476311062,0.00195039949736726,0.0119111625038044,0.0152707401781163,0.0195561368174301,0.0150389994012029
"fitted.Predictor.00239",0.0199812885917479,0.00170027392754549,0.0168515707907591,0.0199107798911899,0.0235132307786989,0.0197704738358664
"fitted.Predictor.00240",0.0151530119577285,0.00145331328716423,0.0125009090751267,0.0150848898734055,0.0181937267937664,0.0149495121352306
"fitted.Predictor.00241",0.0112293363082191,0.00210063204430389,0.00767214450186316,0.0110371752390253,0.0158867531627167,0.0106702294038533
"fitted.Predictor.00242",0.0294654715709385,0.00360713747168697,0.0229604766283969,0.0292687674350366,0.037092428919311,0.0288824018394925
"fitted.Predictor.00243",0.0228937275949126,0.00311699840258572,0.0171821034271363,0.0227612280505388,0.0293672008392997,0.0224996845736258
"fitted.Predictor.00244",0.023369487230511,0.00177916227795084,0.0200713768064749,0.0233036595761031,0.0270431924891227,0.0231725448918573
"fitted.Predictor.00245",0.035363231279994,0.00294522963984085,0.0299288907999211,0.0352455932456539,0.0414686084519401,0.0350113281837931
"fitted.Predictor.00246",0.0177591664866129,0.00181333269667209,0.0144653788372161,0.0176689554376849,0.0215675194968653,0.0174898297068395
"fitted.Predictor.00247",0.00910728590664065,0.00148053791201494,0.00654460352834158,0.00899100076283851,0.0123332692857387,0.00876266254432204
"fitted.Predictor.00248",0.00665408000410841,0.00166514220047552,0.0039643702654004,0.0064606545529716,0.0104506740600386,0.00609045411490062
"fitted.Predictor.00249",0.059400654914015,0.00674298897438698,0.0469500364791508,0.0591298235122077,0.0734190145735897,0.058625211846888
"fitted.Predictor.00250",0.126437638636438,0.0112331086418344,0.105647681529877,0.12601228958081,0.149652547433505,0.1251618723087
"fitted.Predictor.00251",0.0966235984294118,0.0114218848548031,0.0760026235085963,0.095997237975161,0.120818932379079,0.0947882026218494
"fitted.Predictor.00252",0.0341900990520444,0.00358557346691946,0.0276823990338972,0.0340100066355796,0.0417248282222544,0.0336521881654943
"fitted.Predictor.00253",0.0228451163915977,0.00250882108574969,0.0183133126545764,0.0227117467834843,0.0281376253423601,0.0224471267947138
"fitted.Predictor.00254",0.0127958712824921,0.0025958848742664,0.00843313523015622,0.0125487939347316,0.0185675953977123,0.0120682648549184
"fitted.Predictor.00255",0.0339383909643574,0.00271220179973877,0.0289217606844015,0.0338342574170683,0.0395490814839655,0.0336268400939313
"fitted.Predictor.00256",0.0264937372001907,0.00225576372617386,0.0223398614909036,0.026400777307787,0.031177894858027,0.0262157488642307
"fitted.Predictor.00257",0.0201251124057511,0.00194108422219395,0.0165830595878863,0.0200340811463186,0.0241864412857227,0.0198531428869284
"fitted.Predictor.00258",0.0537638281041683,0.00870601133856579,0.0385075835781426,0.0531423472166869,0.0725618510039254,0.0519236253841169
"fitted.Predictor.00259",0.0309502731258325,0.00234298740149418,0.0266035802506692,0.0308647660501932,0.035784839336056,0.0306944038566751
"fitted.Predictor.00260",0.0466524278113184,0.00391352723366808,0.039429119689657,0.0464969647974446,0.05476247912711,0.0461872496795857
"fitted.Predictor.00261",0.0235613396589346,0.00237090368716101,0.0192478243295767,0.02344576961422,0.0285340406321582,0.023216161110163
"fitted.Predictor.00262",0.0121171967923404,0.0019555821021123,0.00872773672800297,0.0119651168825275,0.016374060917728,0.0116663064937227
"fitted.Predictor.00263",0.0112699362546074,0.00277194372409439,0.00677126120525284,0.01095465663723,0.0175721003693618,0.0103496990274571
"fitted.Predictor.00264",0.0395896374341022,0.00379408218789962,0.0325018460613187,0.0394599470532396,0.0474448162020635,0.0392353653994805
"fitted.Predictor.00265",0.0592058495300817,0.00655638529007368,0.0469051666031404,0.0590250183837502,0.0725717836104154,0.0586900343887089
"fitted.Predictor.00266",0.0452380371340984,0.00844348702103668,0.030789845480197,0.0445193876404288,0.0637798853542598,0.0431109526898563
"fitted.Predictor.00267",0.0970254592144273,0.0100871705796887,0.0781494262409863,0.0967061222810485,0.117774562216081,0.0961310382299447
"fitted.Predictor.00268",0.0644552315141514,0.00737296084609943,0.0508054899793488,0.0641808365264386,0.0796936617456998,0.0636593245639781
"fitted.Predictor.00269",0.0394830371770376,0.00419952561199914,0.0316529354585618,0.0393411465738392,0.0481404658179057,0.0390791724685672
"fitted.Predictor.00270",0.0422624724761352,0.00503025573526584,0.0331386855638138,0.0420023771965769,0.0528825934624043,0.0415101802352394
"fitted.Predictor.00271",0.197587117849239,0.01494628374308,0.169519752476134,0.19716152998016,0.228081900585654,0.196307998592133
"fitted.Predictor.00272",0.0529082783235396,0.00630765431190686,0.0415655043511615,0.0525331379915568,0.0663990155038333,0.0518359990805942
"fitted.Predictor.00273",0.0331367142062077,0.00482727322142453,0.02417191784415,0.0329800518390118,0.0429877072111354,0.0326507162613929
"fitted.Predictor.00274",0.0467931038877961,0.00646280702998133,0.0352046931480275,0.04641725349572,0.0605392198414441,0.0456946115292054
"fitted.Predictor.00275",0.056827363251873,0.00553454039845698,0.0467062991899963,0.0565754474269702,0.0683848970031253,0.0560737490672168
"fitted.Predictor.00276",0.038267804387129,0.00392144463054435,0.0311346850986444,0.0380762956306119,0.046493152611851,0.0376955702811265
"fitted.Predictor.00277",0.0215788384343071,0.00426188428692964,0.0143732798631456,0.0211873429390619,0.0310162164471413,0.0204237875352763
"fitted.Predictor.00278",0.0564251155007625,0.00402352381706343,0.0489249596940812,0.0562906372459752,0.0646925916786405,0.0560223778415398
"fitted.Predictor.00279",0.0342911061793209,0.00411546273855939,0.0268972844499322,0.0340555539490066,0.0430361485370586,0.0336004239119969
"fitted.Predictor.00280",0.0442754124696081,0.00343818627325353,0.0379009763059044,0.0441485827750437,0.0513734094349273,0.043895818586557
"fitted.Predictor.00281",0.0337777657436954,0.00300535538972605,0.0282565856167873,0.0336495288906581,0.0400304860624441,0.0333942920017279
"fitted.Predictor.00282",0.0251453589385709,0.00455940391887867,0.017373624627587,0.0247448243467535,0.0352079456805066,0.0239782230360227
"fitted.Predictor.00283",0.0645083063403033,0.0073639502732363,0.0510903770289608,0.0641536842562681,0.0799489847347085,0.0634562863450466
"fitted.Predictor.00284",0.0505270926447024,0.00649933645754334,0.0384837445622279,0.0502994556516266,0.0638865407639594,0.0498523794386131
"fitted.Predictor.00285",0.0515684162406731,0.00352760819848901,0.0449805827754491,0.0514546659408985,0.0588054039959198,0.051227731776343
"fitted.Predictor.00286",0.0768807314989088,0.00566944944296703,0.0663175483226744,0.0766896035695723,0.0885342975820809,0.0763081415966176
"fitted.Predictor.00287",0.0453989612627815,0.00882957666269354,0.0306742190602111,0.0445173445315547,0.065166549517519,0.042834805458685
"fitted.Predictor.00288",0.0895779819199567,0.00991553898559899,0.0716070848858428,0.0890511306765377,0.110575277275883,0.0880493317606697
"fitted.Predictor.00289",0.0509111982035424,0.0293378291840752,0.014539495777377,0.0442463522178096,0.125923546018248,0.0329942654844344
"fitted.Predictor.00290",0.0394610420360829,0.00379642768767383,0.0325218134444277,0.0392870362583475,0.0473927023751509,0.0389407891441276
"fitted.Predictor.00291",0.0204545961728717,0.00323532489982954,0.0148261491441709,0.0202099944155403,0.0274776944644021,0.0197285846833779
"fitted.Predictor.00292",0.0443871552621546,0.00741751102700302,0.031520415003953,0.043810016947337,0.0605587456670253,0.0427066926260586
"fitted.Predictor.00293",0.0149858681662695,0.00368241946416356,0.00900437690213761,0.0145687353188303,0.023353012470693,0.013767352250451
"fitted.Predictor.00294",0.0521550058324268,0.00502494223896948,0.0427730667212301,0.0519818951250179,0.0625528948426568,0.0516767451376936
"fitted.Predictor.00295",0.068195247095704,0.00977630509549707,0.0506797286454276,0.0675990174340149,0.0891314856812225,0.0664951971827825
"fitted.Predictor.00296",0.247306812916882,0.017844276311569,0.213580793306272,0.246874665506355,0.283498414117802,0.246006511833178
"fitted.Predictor.00297",0.0693847459730449,0.00820682974139548,0.0545897715376267,0.0689107267153223,0.0868897656615255,0.068025856372312
"fitted.Predictor.00298",0.0614856456306644,0.00841745773484898,0.0463567490363335,0.0610086170952047,0.0793515733765966,0.0600888446478477
"fitted.Predictor.00299",0.0511322601075668,0.00801426063205149,0.0364775114706984,0.0507917777670687,0.0677467222345644,0.0501187642121266
"fitted.Predictor.00300",0.106823490891204,0.0122217662160926,0.0836463627112164,0.106586480387149,0.131388137544374,0.106139337715195
"fitted.Predictor.00301",0.0744293098809717,0.00717829151873164,0.0612737625355904,0.074112510806256,0.0893910931284359,0.0734809382581004
"fitted.Predictor.00302",0.0504335156348779,0.00516930550556193,0.041020998230929,0.0501844101663345,0.0612665963902355,0.0496887961311319
"fitted.Predictor.00303",0.0285935336041015,0.00562928864029296,0.0190609610390743,0.028081492061664,0.0410441490237444,0.0270812054997159
"fitted.Predictor.00304",0.0739176737211936,0.00525306673422122,0.0641134027625899,0.0737463689614138,0.0846993694720207,0.0734044423944092
"fitted.Predictor.00305",0.22307967550434,0.020976746472978,0.18304017963231,0.222699476912619,0.265424260335666,0.222064072315278
"fitted.Predictor.00306",0.0452524442703925,0.00543519354587109,0.0354774202567479,0.0449450514469405,0.0567893611297253,0.0443496364519068
"fitted.Predictor.00307",0.0582337546767508,0.00450681895087745,0.04986889639018,0.0580707168426371,0.0675287046822373,0.057745619996044
"fitted.Predictor.00308",0.0445833988223182,0.00397880297200646,0.0372696356999163,0.0444151299500179,0.052856996845562,0.0440800612869534
"fitted.Predictor.00309",0.0842752534017222,0.00953838202870244,0.066853512956492,0.0838305614038256,0.104232077421926,0.0829539899706976
"fitted.Predictor.00310",0.038734368675548,0.00482925237022065,0.0298879749701191,0.0385218985873547,0.0488124784130464,0.0381191531926714
"fitted.Predictor.00311",0.0676616175719284,0.00457931414407961,0.0590972898156262,0.0675182949653247,0.0770438705327555,0.067232203274102
"fitted.Predictor.00312",0.100043898102752,0.00737533179299821,0.0862809761227277,0.099802804646941,0.115182185700191,0.0993212057489878
"fitted.Predictor.00313",0.0519762858299612,0.00489947710015392,0.0429989374679867,0.0517592865623264,0.0621912000107052,0.0513271484634899
"fitted.Predictor.00314",0.027110446577412,0.00424326970228163,0.0197125413790429,0.0267950301978782,0.0363064708775918,0.0261735156671537
"fitted.Predictor.00315",0.0165140128663403,0.00403520392371926,0.00994964478177902,0.016060055123191,0.025674311567768,0.0151872154952975
"fitted.Predictor.00316",0.0366667703392552,0.00719387609324399,0.0244787369584093,0.0360122561169045,0.0525981020980496,0.0347490699140118
"fitted.Predictor.00317",0.057256343136381,0.00536316984756945,0.0472059587241486,0.0570834587504089,0.0683328046563142,0.0567860087728508
"fitted.Predictor.00318",0.0713702621359739,0.00844277355784228,0.0560125321087723,0.070950433727351,0.0891438668805817,0.0701482921120797
"fitted.Predictor.00319",0.136638687121547,0.0135822528481039,0.111048147372149,0.136268199954977,0.164409262351673,0.135606561503016
"fitted.Predictor.00320",0.0550343561589098,0.00887590796637591,0.0391586446273339,0.0545138618702572,0.0740119346421094,0.0536140321525444
"fitted.Predictor.00321",0.0571036466812055,0.0059497462265373,0.0459751698832103,0.0569146207704789,0.0693354223263716,0.0565666662296267
"fitted.Predictor.00322",0.26613651082988,0.0183517525398138,0.23133311779904,0.265733174041861,0.303241974748148,0.264922621990721
"fitted.Predictor.00323",0.0760365595319278,0.00883414645083243,0.0600775105976118,0.0755354816976229,0.0948624498572904,0.0746011058854437
"fitted.Predictor.00324",0.0674323008662313,0.00908701424200972,0.0510576627667861,0.0669313025151367,0.0866830770552487,0.065966359314899
